MeanValueType;StartUtc;EndUtc;PM2_5;PM10;PN;NO;NO2;NO2_Microgram;NOx;BC;BC_FF;BC_WB;RH;WD;WS;Temp;PM2_5Index;PM10Index;NO2Index;CphIndex
"1H";"2022-04-08T14:00:00Z";"2022-04-08T15:00:00Z";"2.6";"5.5";"9899";"3.9";"4.7";"9";"8.6";"0";"0";"0";"50.8";"277";"8.1";"7.1";"A";"A";"A";"A"
"1H";"2022-04-08T15:00:00Z";"2022-04-08T16:00:00Z";"2.5";"5.2";"9328";"3.9";"4.3";"8.1";"8.1";"0";"0";"0";"41.7";"288";"7.5";"7.6";"A";"A";"A";"A"
"1H";"2022-04-08T16:00:00Z";"2022-04-08T17:00:00Z";"2.4";"3.9";"8163";"2.9";"5.3";"10.1";"8.2";"0";"0";"0";"44.4";"295";"7.2";"6.8";"A";"A";"A";"A"
"1H";"2022-04-08T17:00:00Z";"2022-04-08T18:00:00Z";"3.5";"5.8";"9658";"2.4";"6.1";"11.7";"8.6";"0";"0";"0";"51.7";"289";"6.1";"6.1";"A";"A";"A";"A"
"1H";"2022-04-08T18:00:00Z";"2022-04-08T19:00:00Z";"3.3";"4.5";"6438";"1.7";"4.6";"8.8";"6.3";"0";"0";"0";"66.9";"279";"5.6";"4.2";"A";"A";"A";"A"
"1H";"2022-04-08T19:00:00Z";"2022-04-08T20:00:00Z";"3.7";"5.4";"8179";"2.9";"7";"13.3";"9.8";"0";"0";"0";"68.4";"274";"5.8";"3.6";"A";"A";"A";"A"
"1H";"2022-04-08T20:00:00Z";"2022-04-08T21:00:00Z";"4.2";"5.3";"8970";"3.1";"8.9";"17.1";"12";"0";"0";"0";"76.7";"264";"5.1";"2.7";"A";"A";"A";"A"
"1H";"2022-04-08T21:00:00Z";"2022-04-08T22:00:00Z";"4.1";"5.1";"8289";"3.3";"8.5";"16.3";"11.8";"0";"0";"0";"80.4";"252";"3.8";"2.4";"A";"A";"A";"A"
"1H";"2022-04-08T22:00:00Z";"2022-04-08T23:00:00Z";"4.8";"6.1";"7638";"2.3";"6.8";"13";"9.1";"0";"0";"0";"80.1";"252";"3.4";"2.4";"A";"A";"A";"A"
"1H";"2022-04-08T23:00:00Z";"2022-04-09T00:00:00Z";"5.2";"6.8";"5819";"1.8";"5.2";"9.9";"7";"0";"0";"0";"80.4";"247";"3.7";"2.5";"A";"A";"A";"A"
"1H";"2022-04-09T00:00:00Z";"2022-04-09T01:00:00Z";"5.6";"7.4";"4777";"1.5";"4.1";"7.9";"5.6";"0";"0";"0";"80.7";"254";"4.1";"2.7";"A";"A";"A";"A"
"1H";"2022-04-09T01:00:00Z";"2022-04-09T02:00:00Z";"6.1";"8.1";"4872";"0.8";"2.9";"5.6";"3.8";"0";"0";"0";"78.8";"266";"3.8";"2.5";"A";"A";"A";"A"
"1H";"2022-04-09T02:00:00Z";"2022-04-09T03:00:00Z";"7.3";"9.8";"4366";"0.8";"2.8";"5.4";"3.6";"0";"0";"0";"81.1";"268";"3.4";"2.6";"A";"A";"A";"A"
"1H";"2022-04-09T03:00:00Z";"2022-04-09T04:00:00Z";"5.8";"7.3";"2330";"0.7";"2";"3.7";"2.6";"0";"0";"0";"79.2";"262";"4.2";"3.2";"A";"A";"A";"A"
"1H";"2022-04-09T04:00:00Z";"2022-04-09T05:00:00Z";"5.4";"7.1";"2733";"0.8";"2.4";"4.6";"3.2";"0";"0";"0";"76.2";"273";"5.5";"3.5";"A";"A";"A";"A"
"1H";"2022-04-09T05:00:00Z";"2022-04-09T06:00:00Z";"5.3";"7.8";"1796";"1.1";"2.5";"4.9";"3.6";"0";"0";"0";"71.8";"276";"5.9";"3.9";"A";"A";"A";"A"
"1H";"2022-04-09T06:00:00Z";"2022-04-09T07:00:00Z";"5.5";"8.3";"1885";"1.2";"2.5";"4.8";"3.7";"0";"0";"0";"69.7";"289";"7.3";"4.3";"A";"A";"A";"A"
"1H";"2022-04-09T07:00:00Z";"2022-04-09T08:00:00Z";"4.8";"8.3";"1805";"1.6";"3.4";"6.5";"5";"0";"0";"0";"61.2";"287";"7.7";"5";"A";"A";"A";"A"
"1H";"2022-04-09T08:00:00Z";"2022-04-09T09:00:00Z";"4.3";"7.7";"2125";"2";"3.6";"6.8";"5.6";"0";"0";"0";"58.8";"293";"7.6";"5.6";"A";"A";"A";"A"
"1H";"2022-04-09T09:00:00Z";"2022-04-09T10:00:00Z";"4.6";"7.3";"3928";"2.8";"4";"7.6";"6.8";"0";"0";"0";"55.5";"294";"8.3";"6.5";"A";"A";"A";"A"
"1H";"2022-04-09T10:00:00Z";"2022-04-09T11:00:00Z";"4";"6.7";"6667";"2.3";"3.3";"6.3";"5.6";"0";"0";"0";"51.7";"290";"7.9";"7.3";"A";"A";"A";"A"
"1H";"2022-04-09T11:00:00Z";"2022-04-09T12:00:00Z";"3.7";"6.6";"10003";"2.2";"3.5";"6.7";"5.7";"0";"0";"0";"46.1";"293";"8";"8.4";"A";"A";"A";"A"
"1H";"2022-04-09T12:00:00Z";"2022-04-09T13:00:00Z";"3.7";"6";"10089";"2.2";"3.4";"6.6";"5.6";"0";"0";"0";"45.3";"293";"9.2";"8.8";"A";"A";"A";"A"
"1H";"2022-04-09T13:00:00Z";"2022-04-09T14:00:00Z";"5";"9.3";"10508";"2.7";"4";"7.7";"6.7";"0";"0";"0";"45.6";"287";"9.7";"8.8";"A";"A";"A";"A"
"1H";"2022-04-09T14:00:00Z";"2022-04-09T15:00:00Z";"6.2";"16.4";"13710";"2.6";"3.9";"7.5";"6.5";"0";"0";"0";"41.5";"283";"10.5";"9.2";"A";"A";"A";"A"
"1H";"2022-04-09T15:00:00Z";"2022-04-09T16:00:00Z";"6.6";"17.8";"13456";"2.1";"2.9";"5.6";"5.1";"0";"0";"0";"43.9";"285";"10.2";"9";"A";"A";"A";"A"
"1H";"2022-04-09T16:00:00Z";"2022-04-09T17:00:00Z";"4.3";"9.9";"11653";"1.8";"3.1";"5.8";"4.8";"0";"0";"0";"51";"284";"9";"7.9";"A";"A";"A";"A"
"1H";"2022-04-09T17:00:00Z";"2022-04-09T18:00:00Z";"3.7";"7.1";"12498";"1.6";"3.4";"6.5";"5";"0";"0";"0";"62.2";"284";"8.6";"7";"A";"A";"A";"A"
"1H";"2022-04-09T18:00:00Z";"2022-04-09T19:00:00Z";"4.5";"7.4";"7704";"1.3";"3.2";"6.2";"4.5";"0";"0";"0";"64.9";"278";"6.9";"6.5";"A";"A";"A";"A"
"1H";"2022-04-09T19:00:00Z";"2022-04-09T20:00:00Z";"6.1";"11";"3547";"1.5";"3.9";"7.5";"5.4";"0";"0";"0";"65.8";"280";"7.3";"5.9";"A";"A";"A";"A"
"1H";"2022-04-09T20:00:00Z";"2022-04-09T21:00:00Z";"5.8";"9.6";"2820";"1.5";"3.8";"7.3";"5.3";"0";"0";"0";"65.7";"283";"8.3";"5.7";"A";"A";"A";"A"
"1H";"2022-04-09T21:00:00Z";"2022-04-09T22:00:00Z";"5.6";"8.7";"2128";"1.6";"2.9";"5.6";"4.5";"0";"0";"0";"67.1";"284";"7.8";"5.4";"A";"A";"A";"A"
"1H";"2022-04-09T22:00:00Z";"2022-04-09T23:00:00Z";"5.8";"8.4";"2065";"1.2";"2.6";"4.9";"3.8";"0";"0";"0";"69.5";"285";"7.8";"5.3";"A";"A";"A";"A"
"1H";"2022-04-09T23:00:00Z";"2022-04-10T00:00:00Z";"6.4";"9.7";"1354";"0.9";"3.3";"6.2";"4.2";"0";"0";"0";"70.2";"285";"6.9";"5.3";"A";"A";"A";"A"
"1H";"2022-04-10T00:00:00Z";"2022-04-10T01:00:00Z";"7";"10.2";"1649";"0.8";"3.5";"6.6";"4.3";"0";"0";"0";"71.2";"289";"6.6";"5.2";"A";"A";"A";"A"
"1H";"2022-04-10T01:00:00Z";"2022-04-10T02:00:00Z";"7.1";"10.8";"1334";"0.7";"2.8";"5.4";"3.5";"0";"0";"0";"70.6";"286";"7.3";"5";"A";"A";"A";"A"
"1H";"2022-04-10T02:00:00Z";"2022-04-10T03:00:00Z";"7.9";"11.9";"1593";"0.5";"3";"5.8";"3.5";"0";"0";"0";"71.1";"292";"7.8";"4.8";"A";"A";"A";"A"
"1H";"2022-04-10T03:00:00Z";"2022-04-10T04:00:00Z";"7.4";"10.5";"1217";"0.6";"2.4";"4.6";"3";"0";"0";"0";"71.9";"292";"7.4";"4.4";"A";"A";"A";"A"
"1H";"2022-04-10T04:00:00Z";"2022-04-10T05:00:00Z";"6.9";"9.8";"1336";"0.6";"3.6";"6.8";"4.2";"0";"0";"0";"73.3";"287";"7.1";"4";"A";"A";"A";"A"
"1H";"2022-04-10T05:00:00Z";"2022-04-10T06:00:00Z";"6.2";"8.6";"994";"0.8";"3.9";"7.5";"4.8";"0";"0";"0";"72.7";"285";"6.7";"4.2";"A";"A";"A";"A"
"1H";"2022-04-10T06:00:00Z";"2022-04-10T07:00:00Z";"5.8";"8.1";"1287";"1.2";"2.9";"5.5";"4.1";"0";"0";"0";"70.6";"288";"6.6";"4.8";"A";"A";"A";"A"
"1H";"2022-04-10T07:00:00Z";"2022-04-10T08:00:00Z";"5.4";"8.2";"1696";"1.6";"2.9";"5.5";"4.4";"0";"0";"0";"66.5";"288";"7.4";"5.4";"A";"A";"A";"A"
"1H";"2022-04-10T08:00:00Z";"2022-04-10T09:00:00Z";"5.2";"8.7";"2843";"1.5";"2.6";"5";"4.1";"0";"0";"0";"60.4";"293";"8.1";"6.2";"A";"A";"A";"A"
"1H";"2022-04-10T09:00:00Z";"2022-04-10T10:00:00Z";"4.6";"7.8";"9812";"1.6";"2.4";"4.7";"4";"0";"0";"0";"56";"298";"8.2";"6.9";"A";"A";"A";"A"
"1H";"2022-04-10T10:00:00Z";"2022-04-10T11:00:00Z";"4";"7.6";"17530";"2.4";"3.3";"6.3";"5.7";"0";"0";"0";"52.8";"299";"7.3";"7.6";"A";"A";"A";"A"
"1H";"2022-04-10T11:00:00Z";"2022-04-10T12:00:00Z";"4.4";"10";"23605";"2.3";"3.2";"6.2";"5.6";"0";"0";"0";"47.6";"303";"8.2";"8.7";"A";"A";"A";"A"
"1H";"2022-04-10T12:00:00Z";"2022-04-10T13:00:00Z";"3.9";"10.2";"20240";"1.7";"2.9";"5.6";"4.7";"0";"0";"0";"42.2";"296";"8.9";"9.3";"A";"A";"A";"A"
"1H";"2022-04-10T13:00:00Z";"2022-04-10T14:00:00Z";"3.8";"8.3";"17885";"2.2";"3.8";"7.3";"6.1";"0";"0";"0";"44.4";"293";"9.9";"8.8";"A";"A";"A";"A"
"1H";"2022-04-10T14:00:00Z";"2022-04-10T15:00:00Z";"3.5";"8.2";"19208";"2.2";"3.6";"6.9";"5.8";"0";"0";"0";"45.3";"297";"8.5";"8.7";"A";"A";"A";"A"
"1H";"2022-04-10T15:00:00Z";"2022-04-10T16:00:00Z";"4.2";"10.6";"12690";"2.1";"3.5";"6.6";"5.5";"0";"0";"0";"44.9";"301";"8.3";"7.9";"A";"A";"A";"A"
"1H";"2022-04-10T16:00:00Z";"2022-04-10T17:00:00Z";"4.1";"11.8";"10852";"1.5";"3.6";"6.8";"5.1";"0";"0";"0";"45.8";"293";"8";"7.1";"A";"A";"A";"A"
"1H";"2022-04-10T17:00:00Z";"2022-04-10T18:00:00Z";"5";"12.9";"6471";"1.3";"3.3";"6.2";"4.6";"0";"0";"0";"50.1";"293";"7.5";"6.3";"A";"A";"A";"A"
"1H";"2022-04-10T18:00:00Z";"2022-04-10T19:00:00Z";"5.7";"13.7";"7915";"1.2";"4.2";"8";"5.4";"0";"0";"0";"56.5";"297";"6.6";"5.6";"A";"A";"A";"A"
"1H";"2022-04-10T19:00:00Z";"2022-04-10T20:00:00Z";"5.9";"13.7";"4912";"1.2";"3.4";"6.5";"4.6";"0";"0";"0";"56.3";"296";"5.1";"5.2";"A";"A";"A";"A"
"1H";"2022-04-10T20:00:00Z";"2022-04-10T21:00:00Z";"5.5";"11";"5366";"1.5";"4";"7.7";"5.5";"0";"0";"0";"57.8";"294";"4.9";"4.9";"A";"A";"A";"A"
"1H";"2022-04-10T21:00:00Z";"2022-04-10T22:00:00Z";"5.2";"9.1";"4048";"1.1";"4";"7.6";"5.1";"0";"0";"0";"63.5";"291";"4.8";"4.3";"A";"A";"A";"A"
"1H";"2022-04-10T22:00:00Z";"2022-04-10T23:00:00Z";"5.4";"8.5";"4336";"0.9";"3.5";"6.7";"4.4";"0";"0";"0";"67.9";"285";"4.8";"3.7";"A";"A";"A";"A"
"1H";"2022-04-10T23:00:00Z";"2022-04-11T00:00:00Z";"4.8";"7.6";"3700";"0.6";"2.6";"5";"3.3";"0";"0";"0";"68.8";"287";"5.1";"3.3";"A";"A";"A";"A"
"1H";"2022-04-11T00:00:00Z";"2022-04-11T01:00:00Z";"4.5";"6.8";"3474";"0.5";"1.6";"3";"2.1";"0";"0";"0";"71.1";"285";"4.6";"3.3";"A";"A";"A";"A"
"1H";"2022-04-11T01:00:00Z";"2022-04-11T02:00:00Z";"4.8";"7.1";"3583";"0.7";"2.1";"3.9";"2.8";"0";"0";"0";"74";"280";"4.3";"3";"A";"A";"A";"A"
"1H";"2022-04-11T02:00:00Z";"2022-04-11T03:00:00Z";"4.7";"6.5";"3690";"0.6";"2.3";"4.3";"2.8";"0";"0";"0";"75.8";"275";"4";"2.8";"A";"A";"A";"A"
"1H";"2022-04-11T03:00:00Z";"2022-04-11T04:00:00Z";"5";"6.9";"4661";"1.6";"4.1";"7.8";"5.7";"0";"0";"0";"77.8";"274";"3.7";"2.5";"A";"A";"A";"A"
"1H";"2022-04-11T04:00:00Z";"2022-04-11T05:00:00Z";"5.2";"7.5";"8930";"3.1";"9.1";"17.3";"12.2";"0";"0";"0";"78.6";"274";"3.9";"2.6";"A";"A";"A";"A"
"1H";"2022-04-11T05:00:00Z";"2022-04-11T06:00:00Z";"5.9";"9.2";"12203";"6.8";"15.2";"29.1";"22.1";"0";"0";"0";"76.8";"281";"3.5";"3.4";"A";"A";"A";"A"
"1H";"2022-04-11T06:00:00Z";"2022-04-11T07:00:00Z";"5.6";"10";"6276";"4.9";"10.2";"19.4";"15.1";"0";"0";"0";"72.3";"279";"3.4";"4.5";"A";"A";"A";"A"
"1H";"2022-04-11T07:00:00Z";"2022-04-11T08:00:00Z";"6.1";"11.8";"4593";"4.1";"8.7";"16.6";"12.8";"0";"0";"0";"72.3";"284";"4.4";"5.1";"A";"A";"A";"A"
"1H";"2022-04-11T08:00:00Z";"2022-04-11T09:00:00Z";"5.7";"10.5";"4654";"3.8";"7.4";"14.1";"11.2";"0";"0";"0";"68.4";"297";"5";"5.8";"A";"A";"A";"A"
"1H";"2022-04-11T09:00:00Z";"2022-04-11T10:00:00Z";"5.4";"10.2";"5654";"4.4";"6.8";"13";"11.2";"0";"0";"0";"63.3";"296";"5.1";"6.7";"A";"A";"A";"A"
"1H";"2022-04-11T10:00:00Z";"2022-04-11T11:00:00Z";"5.2";"9.7";"8471";"5";"6.5";"12.4";"11.5";"0";"0";"0";"56.9";"297";"5.1";"8";"A";"A";"A";"A"
"1H";"2022-04-11T11:00:00Z";"2022-04-11T12:00:00Z";"4.3";"7.5";"9364";"3.7";"5.7";"11";"9.4";"0";"0";"0";"49.6";"300";"4.7";"9.3";"A";"A";"A";"A"
"1H";"2022-04-11T12:00:00Z";"2022-04-11T13:00:00Z";"4.7";"9.7";"11902";"4";"6";"11.6";"10.1";"0";"0";"0";"48";"299";"4.9";"9.6";"A";"A";"A";"A"
"1H";"2022-04-11T13:00:00Z";"2022-04-11T14:00:00Z";"4.9";"8.4";"14358";"4.7";"7.6";"14.6";"12.3";"0";"0";"0";"46.8";"308";"5.2";"9.5";"A";"A";"A";"A"
"1H";"2022-04-11T14:00:00Z";"2022-04-11T15:00:00Z";"4.6";"7.4";"12670";"2.9";"5.6";"10.8";"8.6";"0";"0";"0";"44.5";"313";"4.9";"9.9";"A";"A";"A";"A"
"1H";"2022-04-11T15:00:00Z";"2022-04-11T16:00:00Z";"5.2";"8.5";"13813";"2.9";"6.1";"11.7";"9";"0";"0";"0";"41.3";"329";"4.8";"10.4";"A";"A";"A";"A"
"1H";"2022-04-11T16:00:00Z";"2022-04-11T17:00:00Z";"5.5";"9.2";"13833";"2.3";"6.1";"11.6";"8.4";"0";"0";"0";"45.5";"322";"4";"9.4";"A";"A";"A";"A"
"1H";"2022-04-11T17:00:00Z";"2022-04-11T18:00:00Z";"5.2";"9.3";"12800";"1.9";"7.3";"14";"9.3";"0";"0";"0";"47.9";"326";"3.5";"8.7";"A";"A";"A";"A"
"1H";"2022-04-11T18:00:00Z";"2022-04-11T19:00:00Z";"5.8";"9";"11224";"0.6";"4.9";"9.3";"5.5";"0";"0";"0";"53.4";"334";"2.2";"8";"A";"A";"A";"A"
"1H";"2022-04-11T19:00:00Z";"2022-04-11T20:00:00Z";"5.2";"8.4";"12067";"0.3";"4.6";"8.9";"4.9";"0";"0";"0";"54.9";"355";"1.2";"7.1";"A";"A";"A";"A"
"1H";"2022-04-11T20:00:00Z";"2022-04-11T21:00:00Z";"8.1";"13.7";"22860";"3.2";"15.6";"29.8";"18.8";"0";"0";"0";"56.6";"0";"0";"6.3";"A";"A";"A";"A"
"1H";"2022-04-11T21:00:00Z";"2022-04-11T22:00:00Z";"8.4";"13.9";"19348";"2.6";"16";"30.6";"18.5";"0";"0";"0";"57.7";"0";"0";"5.7";"A";"A";"A";"A"
"1H";"2022-04-11T22:00:00Z";"2022-04-11T23:00:00Z";"7.9";"13.7";"15433";"2.8";"17.9";"34.2";"20.6";"0";"0";"0";"61.4";"0";"0";"4.8";"A";"A";"A";"A"
"1H";"2022-04-11T23:00:00Z";"2022-04-12T00:00:00Z";"6.8";"11.6";"13806";"1.2";"12.4";"23.8";"13.6";"0";"0";"0";"60";"0";"0";"4.2";"A";"A";"A";"A"
"1H";"2022-04-12T00:00:00Z";"2022-04-12T01:00:00Z";"7.9";"17.9";"12116";"2.2";"19.3";"36.9";"21.5";"0";"0";"0";"63.9";"11";"0.5";"3.3";"A";"A";"A";"A"
"1H";"2022-04-12T01:00:00Z";"2022-04-12T02:00:00Z";"9.9";"19.2";"15690";"8.2";"28.6";"54.6";"36.8";"0";"0";"0";"70.2";"0";"0";"2.5";"A";"A";"B";"B"
"1H";"2022-04-12T02:00:00Z";"2022-04-12T03:00:00Z";"10.8";"18.7";"14946";"5.9";"21.5";"41.1";"27.4";"0";"0";"0";"73.3";"0";"0";"2.2";"A";"A";"B";"B"
"1H";"2022-04-12T03:00:00Z";"2022-04-12T04:00:00Z";"26.2";"39.8";"15054";"9.2";"21.1";"40.3";"30.2";"0";"0";"0";"75";"0";"0";"1.8";"B";"B";"B";"B"
"1H";"2022-04-12T04:00:00Z";"2022-04-12T05:00:00Z";"13.6";"20.4";"14358";"12.4";"26.1";"49.9";"38.5";"0";"0";"0";"76.9";"0";"0";"1.8";"A";"B";"B";"B"
"1H";"2022-04-12T05:00:00Z";"2022-04-12T06:00:00Z";"10";"15.7";"14654";"7.5";"26.4";"50.4";"33.8";"0";"0";"0";"78.4";"0";"0";"3.1";"A";"A";"B";"B"
"1H";"2022-04-12T06:00:00Z";"2022-04-12T07:00:00Z";"6.4";"17.5";"9170";"2.2";"12.8";"24.5";"15.1";"0";"0";"0";"65.7";"0";"0";"5.1";"A";"A";"A";"A"
"1H";"2022-04-12T07:00:00Z";"2022-04-12T08:00:00Z";"5.7";"12";"6430";"2.4";"9";"17.1";"11.4";"0";"0";"0";"58.9";"116";"0.6";"6";"A";"A";"A";"A"
"1H";"2022-04-12T08:00:00Z";"2022-04-12T09:00:00Z";"7";"26.7";"8345";"2.7";"9.4";"18";"12";"0";"0";"0";"54.2";"104";"1.5";"6.9";"A";"B";"A";"B"
"1H";"2022-04-12T09:00:00Z";"2022-04-12T10:00:00Z";"5.3";"15";"11911";"2.2";"8.1";"15.4";"10.2";"0";"0";"0";"50.2";"128";"2.5";"8";"A";"A";"A";"A"
"1H";"2022-04-12T10:00:00Z";"2022-04-12T11:00:00Z";"5.3";"17.6";"16232";"2.8";"8";"15.3";"10.8";"0";"0";"0";"39.3";"135";"2.8";"9.6";"A";"A";"A";"A"
"1H";"2022-04-12T11:00:00Z";"2022-04-12T12:00:00Z";"5.9";"21.3";"12408";"3.4";"7.4";"14.1";"10.8";"0";"0";"0";"36";"125";"2.8";"11";"A";"B";"A";"B"
"1H";"2022-04-12T12:00:00Z";"2022-04-12T13:00:00Z";"5.6";"17.8";"9529";"3.5";"6.6";"12.5";"10.1";"0";"0";"0";"34.8";"121";"3.1";"11.7";"A";"A";"A";"A"
"1H";"2022-04-12T13:00:00Z";"2022-04-12T14:00:00Z";"6";"15.2";"9157";"2.2";"6.2";"11.8";"8.4";"0";"0";"0";"38.4";"127";"3.7";"11.8";"A";"A";"A";"A"
"1H";"2022-04-12T14:00:00Z";"2022-04-12T15:00:00Z";"6.7";"15.6";"9758";"2.1";"6.5";"12.3";"8.6";"0";"0";"0";"41.4";"141";"4.5";"11.6";"A";"A";"A";"A"
"1H";"2022-04-12T15:00:00Z";"2022-04-12T16:00:00Z";"6.9";"16.5";"11487";"2.4";"7.3";"14";"9.7";"0";"0";"0";"44.6";"147";"4.6";"11.1";"A";"A";"A";"A"
"1H";"2022-04-12T16:00:00Z";"2022-04-12T17:00:00Z";"6.8";"12";"10552";"11.4";"16";"30.6";"27.4";"0";"0";"0";"49.4";"143";"4.9";"9.7";"A";"A";"A";"A"
"1H";"2022-04-12T17:00:00Z";"2022-04-12T18:00:00Z";"6.8";"12.1";"15442";"1";"7.2";"13.8";"8.2";"0";"0";"0";"52.9";"146";"4.9";"8.5";"A";"A";"A";"A"
"1H";"2022-04-12T18:00:00Z";"2022-04-12T19:00:00Z";"6.6";"10.6";"8650";"0.5";"5.9";"11.3";"6.4";"0";"0";"0";"55.2";"142";"4";"7.5";"A";"A";"A";"A"
"1H";"2022-04-12T19:00:00Z";"2022-04-12T20:00:00Z";"6.4";"9.9";"9731";"0.5";"6.3";"12.1";"6.9";"0";"0";"0";"57.4";"136";"4";"7";"A";"A";"A";"A"
"1H";"2022-04-12T20:00:00Z";"2022-04-12T21:00:00Z";"6.4";"9.5";"7967";"0.4";"5.3";"10.2";"5.7";"0";"0";"0";"60.7";"123";"3.6";"6.8";"A";"A";"A";"A"
"1H";"2022-04-12T21:00:00Z";"2022-04-12T22:00:00Z";"6.3";"9.1";"5443";"0.3";"5";"9.6";"5.3";"0";"0";"0";"62.5";"122";"3.8";"6.5";"A";"A";"A";"A"
"1H";"2022-04-12T22:00:00Z";"2022-04-12T23:00:00Z";"6.3";"8.4";"5196";"0.3";"4.6";"8.9";"5";"0";"0";"0";"63.4";"124";"4.1";"6.2";"A";"A";"A";"A"
"1H";"2022-04-12T23:00:00Z";"2022-04-13T00:00:00Z";"6.6";"8.6";"4843";"0";"0";"0";"0";"0";"0";"0";"66.5";"122";"3.8";"6";"A";"A";"NotAvailable";"A"
"1H";"2022-04-13T00:00:00Z";"2022-04-13T01:00:00Z";"6.1";"8.3";"4602";"0";"0";"0";"0";"0";"0";"0";"65.9";"120";"3.7";"6.2";"A";"A";"NotAvailable";"A"
"1H";"2022-04-13T01:00:00Z";"2022-04-13T02:00:00Z";"5.7";"7.8";"4618";"6.3";"7";"13.4";"13.3";"0";"0";"0";"67.2";"113";"3";"6.2";"A";"A";"A";"A"
"1H";"2022-04-13T02:00:00Z";"2022-04-13T03:00:00Z";"6.9";"9.3";"5040";"0.1";"3.3";"6.3";"3.4";"0";"0";"0";"70.3";"115";"3.4";"6.4";"A";"A";"A";"A"
"1H";"2022-04-13T03:00:00Z";"2022-04-13T04:00:00Z";"9.6";"12.7";"5954";"0.4";"5.4";"10.4";"5.8";"0";"0";"0";"69.7";"116";"3.8";"6.8";"A";"A";"A";"A"
"1H";"2022-04-13T04:00:00Z";"2022-04-13T05:00:00Z";"12";"16.9";"8515";"0.5";"8.5";"16.3";"9.1";"0";"0";"0";"67.4";"121";"3.4";"7.2";"A";"A";"A";"A"
"1H";"2022-04-13T05:00:00Z";"2022-04-13T06:00:00Z";"14.3";"22.4";"10571";"2.3";"12.3";"23.5";"14.6";"0";"0";"0";"65.8";"116";"3";"7.4";"A";"B";"A";"B"
"1H";"2022-04-13T06:00:00Z";"2022-04-13T07:00:00Z";"15.6";"30.4";"9487";"1.6";"10.9";"20.7";"12.5";"0";"0";"0";"61.8";"120";"3.7";"8.3";"A";"B";"A";"B"
"1H";"2022-04-13T07:00:00Z";"2022-04-13T08:00:00Z";"15.1";"29.6";"19386";"2.2";"10.3";"19.7";"12.5";"0";"0";"0";"58.5";"126";"5.2";"9";"A";"B";"A";"B"
"1H";"2022-04-13T08:00:00Z";"2022-04-13T09:00:00Z";"16.1";"33";"16157";"5";"13.8";"26.4";"18.8";"0";"0";"0";"56.5";"133";"4.3";"9.6";"A";"B";"A";"B"
"1H";"2022-04-13T09:00:00Z";"2022-04-13T10:00:00Z";"17.5";"35.2";"14376";"2.7";"9.9";"18.9";"12.6";"0";"0";"0";"52.2";"135";"5.2";"10.9";"A";"B";"A";"B"
"1H";"2022-04-13T10:00:00Z";"2022-04-13T11:00:00Z";"21";"48.3";"19355";"2.3";"9.1";"17.4";"11.4";"0";"0";"0";"51.5";"135";"6.4";"11.2";"B";"C";"A";"C"
"1H";"2022-04-13T11:00:00Z";"2022-04-13T12:00:00Z";"21.8";"39.5";"22099";"4.9";"12.7";"24.3";"17.6";"0";"0";"0";"52.1";"137";"6.5";"11.3";"B";"B";"A";"B"
"1H";"2022-04-13T12:00:00Z";"2022-04-13T13:00:00Z";"22.2";"35.3";"14494";"5";"12.8";"24.5";"17.8";"0";"0";"0";"49.9";"145";"6.9";"12.3";"B";"B";"A";"B"
"1H";"2022-04-13T13:00:00Z";"2022-04-13T14:00:00Z";"23";"32.7";"11518";"4.2";"11.6";"22.2";"15.8";"0";"0";"0";"50.3";"147";"7.1";"12.7";"B";"B";"A";"B"
"1H";"2022-04-13T14:00:00Z";"2022-04-13T15:00:00Z";"23.2";"30.3";"13579";"10.3";"16.4";"31.3";"26.6";"0";"0";"0";"51";"138";"5.3";"13";"B";"B";"A";"B"
"1H";"2022-04-13T15:00:00Z";"2022-04-13T16:00:00Z";"23.2";"30.4";"14355";"1.8";"13.3";"25.5";"15.1";"0";"0";"0";"51.8";"135";"4.2";"13";"B";"B";"A";"B"
"1H";"2022-04-13T16:00:00Z";"2022-04-13T17:00:00Z";"23";"31.6";"13361";"1.4";"13.2";"25.3";"14.6";"0";"0";"0";"54.9";"135";"2.8";"12.4";"B";"B";"A";"B"
"1H";"2022-04-13T17:00:00Z";"2022-04-13T18:00:00Z";"23.4";"32.7";"12554";"1.2";"16.7";"31.9";"17.9";"0";"0";"0";"58.5";"125";"1.8";"11.8";"B";"B";"A";"B"
"1H";"2022-04-13T18:00:00Z";"2022-04-13T19:00:00Z";"23.2";"30.7";"12381";"1.1";"17.3";"33";"18.3";"0";"0";"0";"62.8";"130";"1.9";"11";"B";"B";"A";"B"
"1H";"2022-04-13T19:00:00Z";"2022-04-13T20:00:00Z";"25.2";"30.9";"10757";"1.1";"19.6";"37.5";"20.7";"0";"0";"0";"67.1";"146";"1";"10.5";"B";"B";"A";"B"
"1H";"2022-04-13T20:00:00Z";"2022-04-13T21:00:00Z";"31.1";"35.3";"12182";"1.5";"20.6";"39.3";"22.1";"0";"0";"0";"78.6";"206";"0.8";"9.5";"B";"B";"A";"B"
"1H";"2022-04-13T21:00:00Z";"2022-04-13T22:00:00Z";"35.9";"39.2";"11767";"2.7";"24.1";"46.1";"26.8";"0";"0";"0";"85.7";"0";"0";"9.2";"B";"B";"B";"B"
